p,pfail,err
0.025,0.07167133146741303,0.0051578270049968825
0.0251053,0.09016393442622951,0.005727184254606303
0.0252105,0.11815273890443823,0.006454487083891384
0.0253158,0.14114354258296682,0.006961998952619306
0.0254211,0.17113154738104758,0.007530971393967158
0.0255263,0.21021591363454617,0.008147608232344788
0.0256316,0.23940423830467814,0.008532691068345723
0.0257368,0.289484206317473,0.009068646211339581
0.0258421,0.326969212315074,0.009380242162547958
0.0259474,0.36045581767293083,0.0096007342860812
0.0260526,0.39314274290283885,0.009767008388504845
0.0261579,0.42772890843662537,0.00989300798983103
0.0262632,0.45741703318672533,0.00996167568143026
0.0263684,0.48090763694522193,0.009990709032016138
0.0264737,0.4881047580967613,0.00999517082955867
0.026579,0.5090963614554178,0.009996345917915442
0.0266842,0.5195921631347461,0.009990322129089903
0.0267895,0.5221911235505797,0.009988148795831892
0.0268947,0.5380847660935626,0.009968955221554348
0.027,0.5271891243502599,0.009983207642481113
