0.0001,0.000441379,0.000782759,0.00112414,0.00146552,0.0018069,0.00214828,0.00248966,0.00283103,0.00317241,0.00351379,0.00385517,0.00419655,0.00453793,0.00487931,0.00522069,0.00556207,0.00590345,0.00624483,0.00658621,0.00692759,0.00726897,0.00761034,0.00795172,0.0082931,0.00863448,0.00897586,0.00931724,0.00965862,0.01
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
