48.0,34.0,31.0,35.0,39.0,29.0,30.0,33.0,36.0,90.0,89.0,76.0,67.0,71.0,65.0,69.0,74.0,69.0
186.0,164.0,157.0,168.0,206.0,150.0,141.0,167.0,164.0,379.0,401.0,351.0,336.0,367.0,347.0,330.0,364.0,322.0
372.0,277.0,319.0,327.0,374.0,310.0,269.0,319.0,322.0,669.0,747.0,608.0,603.0,648.0,611.0,594.0,684.0,593.0
449.0,415.0,403.0,442.0,511.0,401.0,352.0,404.0,410.0,942.0,1016.0,818.0,818.0,870.0,793.0,857.0,853.0,763.0
598.0,601.0,587.0,544.0,643.0,533.0,497.0,577.0,561.0,1176.0,1205.0,1079.0,1020.0,1009.0,1024.0,1019.0,1090.0,1004.0
769.0,655.0,682.0,719.0,787.0,726.0,605.0,721.0,684.0,1386.0,1461.0,1276.0,1266.0,1296.0,1281.0,1251.0,1376.0,1227.0
917.0,772.0,827.0,821.0,963.0,815.0,666.0,840.0,794.0,1607.0,1681.0,1439.0,1400.0,1471.0,1454.0,1408.0,1457.0,1405.0
1011.0,950.0,949.0,892.0,1091.0,960.0,808.0,912.0,922.0,1742.0,1859.0,1578.0,1573.0,1613.0,1586.0,1575.0,1680.0,1555.0
1116.0,1004.0,1096.0,995.0,1263.0,1013.0,944.0,1000.0,1058.0,1954.0,2027.0,1794.0,1783.0,1762.0,1792.0,1725.0,1871.0,1729.0
1247.0,1202.0,1138.0,1199.0,1380.0,1195.0,1041.0,1181.0,1162.0,2229.0,2256.0,1998.0,1982.0,1980.0,2027.0,1952.0,2051.0,1984.0
1395.0,1277.0,1309.0,1266.0,1482.0,1304.0,1135.0,1224.0,1227.0,2249.0,2367.0,2118.0,2114.0,2146.0,2132.0,2106.0,2234.0,2050.0
1543.0,1386.0,1396.0,1399.0,1541.0,1340.0,1255.0,1319.0,1383.0,2492.0,2596.0,2362.0,2315.0,2362.0,2287.0,2298.0,2417.0,2275.0
1663.0,1488.0,1523.0,1554.0,1712.0,1504.0,1309.0,1537.0,1472.0,2675.0,2698.0,2315.0,2454.0,2410.0,2413.0,2445.0,2507.0,2420.0
1801.0,1603.0,1621.0,1663.0,1867.0,1595.0,1524.0,1635.0,1651.0,2839.0,2838.0,2524.0,2534.0,2602.0,2522.0,2552.0,2621.0,2465.0
1910.0,1739.0,1766.0,1761.0,1939.0,1790.0,1576.0,1740.0,1792.0,2878.0,3059.0,2720.0,2726.0,2829.0,2739.0,2745.0,2862.0,2710.0
1990.0,1937.0,1932.0,1872.0,2072.0,1886.0,1697.0,1854.0,1905.0,3036.0,3100.0,2803.0,2836.0,2914.0,2929.0,2834.0,2964.0,2883.0
2187.0,2027.0,2037.0,2057.0,2212.0,2053.0,1820.0,2029.0,2039.0,3205.0,3362.0,3069.0,2943.0,3038.0,3025.0,3022.0,3066.0,3019.0
2244.0,2242.0,2134.0,2168.0,2337.0,2173.0,2067.0,2230.0,2205.0,3416.0,3451.0,3173.0,3134.0,3251.0,3162.0,3191.0,3324.0,3169.0
2438.0,2264.0,2315.0,2333.0,2578.0,2313.0,2230.0,2357.0,2365.0,3479.0,3477.0,3255.0,3206.0,3317.0,3206.0,3300.0,3428.0,3232.0
2697.0,2542.0,2533.0,2507.0,2655.0,2550.0,2395.0,2553.0,2597.0,3671.0,3750.0,3398.0,3419.0,3439.0,3455.0,3427.0,3443.0,3415.0
2928.0,2809.0,2765.0,2734.0,2913.0,2815.0,2613.0,2748.0,2749.0,3770.0,3793.0,3691.0,3732.0,3639.0,3816.0,3692.0,3824.0,3651.0
3180.0,2993.0,2920.0,3006.0,3104.0,2975.0,2895.0,2950.0,2995.0,3992.0,4059.0,3815.0,3815.0,3833.0,3880.0,3809.0,3873.0,3877.0
3453.0,3186.0,3316.0,3230.0,3472.0,3265.0,3158.0,3273.0,3302.0,4124.0,4194.0,4044.0,4011.0,4035.0,4035.0,3979.0,4078.0,3966.0
3615.0,3536.0,3590.0,3514.0,3656.0,3553.0,3518.0,3599.0,3516.0,4295.0,4313.0,4241.0,4162.0,4248.0,4220.0,4278.0,4184.0,4164.0
3920.0,3774.0,3826.0,3753.0,3889.0,3762.0,3681.0,3790.0,3790.0,4369.0,4507.0,4264.0,4364.0,4382.0,4408.0,4345.0,4364.0,4223.0
4065.0,4078.0,4097.0,4093.0,4044.0,4038.0,3975.0,4046.0,4026.0,4639.0,4566.0,4453.0,4526.0,4574.0,4522.0,4496.0,4513.0,4427.0
4311.0,4247.0,4240.0,4234.0,4274.0,4200.0,4209.0,4208.0,4229.0,4658.0,4669.0,4623.0,4546.0,4507.0,4615.0,4677.0,4602.0,4520.0
4435.0,4592.0,4406.0,4442.0,4442.0,4449.0,4415.0,4447.0,4518.0,4843.0,4818.0,4767.0,4730.0,4791.0,4740.0,4830.0,4720.0,4681.0
4673.0,4599.0,4653.0,4615.0,4651.0,4697.0,4615.0,4611.0,4586.0,4759.0,4776.0,4847.0,4774.0,4821.0,4846.0,4852.0,4866.0,4855.0
4845.0,4788.0,4749.0,4755.0,4801.0,4820.0,4873.0,4750.0,4823.0,4955.0,4960.0,4914.0,4868.0,4876.0,4809.0,4945.0,4835.0,4887.0
