38.0,59.0,27.0,46.0,30.0,41.0,32.0,35.0,79.0,79.0,78.0,64.0,99.0,77.0,86.0,91.0,85.0,73.0
160.0,206.0,156.0,151.0,176.0,186.0,153.0,171.0,354.0,371.0,309.0,335.0,385.0,355.0,360.0,353.0,382.0,310.0
264.0,355.0,294.0,266.0,288.0,349.0,299.0,264.0,648.0,678.0,585.0,604.0,670.0,605.0,621.0,595.0,602.0,554.0
416.0,504.0,461.0,421.0,429.0,478.0,433.0,388.0,883.0,935.0,818.0,851.0,970.0,841.0,863.0,872.0,822.0,798.0
565.0,670.0,552.0,549.0,511.0,609.0,536.0,496.0,1061.0,1119.0,995.0,967.0,1185.0,1035.0,1088.0,1062.0,1016.0,955.0
682.0,816.0,641.0,640.0,685.0,788.0,699.0,647.0,1353.0,1401.0,1269.0,1267.0,1467.0,1302.0,1351.0,1242.0,1249.0,1207.0
796.0,952.0,797.0,757.0,808.0,879.0,801.0,789.0,1565.0,1612.0,1376.0,1413.0,1664.0,1456.0,1477.0,1441.0,1457.0,1395.0
876.0,1095.0,918.0,913.0,972.0,1025.0,917.0,863.0,1822.0,1806.0,1620.0,1632.0,1882.0,1669.0,1756.0,1742.0,1709.0,1649.0
1038.0,1258.0,1029.0,1023.0,1079.0,1107.0,1069.0,1000.0,1963.0,1976.0,1734.0,1765.0,2077.0,1844.0,1845.0,1796.0,1812.0,1725.0
1107.0,1245.0,1151.0,1137.0,1115.0,1248.0,1110.0,1073.0,2064.0,2053.0,1916.0,1893.0,2142.0,1940.0,1975.0,1902.0,1957.0,1912.0
1275.0,1472.0,1299.0,1302.0,1307.0,1347.0,1266.0,1278.0,2235.0,2271.0,2084.0,2077.0,2422.0,2168.0,2212.0,2201.0,2138.0,2082.0
1392.0,1519.0,1361.0,1391.0,1455.0,1514.0,1415.0,1399.0,2391.0,2495.0,2309.0,2290.0,2566.0,2345.0,2372.0,2326.0,2270.0,2243.0
1499.0,1782.0,1503.0,1518.0,1598.0,1696.0,1540.0,1545.0,2680.0,2636.0,2484.0,2424.0,2811.0,2588.0,2612.0,2485.0,2458.0,2346.0
1554.0,1720.0,1558.0,1537.0,1683.0,1754.0,1669.0,1583.0,2726.0,2800.0,2474.0,2460.0,2873.0,2531.0,2604.0,2583.0,2528.0,2452.0
1764.0,1968.0,1691.0,1725.0,1773.0,1909.0,1776.0,1673.0,2829.0,2896.0,2646.0,2670.0,3080.0,2651.0,2761.0,2749.0,2757.0,2634.0
1832.0,2072.0,1880.0,1826.0,1922.0,1948.0,1962.0,1851.0,2994.0,3036.0,2782.0,2756.0,3160.0,2777.0,2971.0,2914.0,2800.0,2728.0
2018.0,2089.0,1969.0,2061.0,2084.0,2146.0,2033.0,2000.0,3077.0,3181.0,2904.0,2937.0,3322.0,3047.0,3073.0,2953.0,3032.0,2963.0
2150.0,2320.0,2134.0,2150.0,2228.0,2270.0,2222.0,2127.0,3318.0,3310.0,3183.0,3210.0,3391.0,3147.0,3242.0,3156.0,3201.0,3177.0
2353.0,2531.0,2303.0,2313.0,2436.0,2500.0,2383.0,2389.0,3430.0,3490.0,3297.0,3291.0,3467.0,3418.0,3367.0,3281.0,3311.0,3266.0
2621.0,2706.0,2573.0,2559.0,2691.0,2690.0,2597.0,2564.0,3560.0,3697.0,3512.0,3496.0,3683.0,3624.0,3668.0,3520.0,3556.0,3510.0
2720.0,2850.0,2683.0,2704.0,2766.0,2796.0,2820.0,2763.0,3698.0,3761.0,3593.0,3548.0,3839.0,3641.0,3687.0,3578.0,3624.0,3629.0
2957.0,3045.0,2976.0,2966.0,3022.0,3017.0,3091.0,2907.0,3762.0,3987.0,3766.0,3800.0,4041.0,3906.0,3943.0,3826.0,3809.0,3838.0
3216.0,3416.0,3261.0,3166.0,3409.0,3311.0,3242.0,3235.0,4067.0,4204.0,4009.0,4012.0,4187.0,3984.0,4188.0,4008.0,4001.0,3978.0
3676.0,3675.0,3479.0,3558.0,3593.0,3574.0,3582.0,3490.0,4300.0,4261.0,4224.0,4244.0,4299.0,4287.0,4242.0,4226.0,4219.0,4133.0
3691.0,3799.0,3795.0,3713.0,3768.0,3845.0,3798.0,3858.0,4324.0,4435.0,4191.0,4233.0,4369.0,4268.0,4366.0,4406.0,4259.0,4209.0
4127.0,4133.0,4123.0,4076.0,4212.0,4076.0,4102.0,4077.0,4518.0,4570.0,4446.0,4505.0,4599.0,4541.0,4548.0,4499.0,4556.0,4627.0
4295.0,4293.0,4255.0,4327.0,4293.0,4334.0,4337.0,4292.0,4707.0,4643.0,4544.0,4536.0,4672.0,4694.0,4665.0,4738.0,4641.0,4639.0
4539.0,4472.0,4441.0,4488.0,4519.0,4502.0,4486.0,4492.0,4750.0,4684.0,4724.0,4777.0,4731.0,4719.0,4675.0,4727.0,4668.0,4717.0
4646.0,4658.0,4742.0,4631.0,4661.0,4731.0,4656.0,4618.0,4883.0,4878.0,4777.0,4827.0,4927.0,4814.0,4786.0,4813.0,4866.0,4756.0
4781.0,4774.0,4730.0,4781.0,4810.0,4721.0,4735.0,4773.0,4883.0,4937.0,4891.0,4872.0,4973.0,4835.0,4961.0,4792.0,4962.0,4857.0
