0.0001,0.000302041,0.000504082,0.000706122,0.000908163,0.0011102,0.00131224,0.00151429,0.00171633,0.00191837,0.00212041,0.00232245,0.00252449,0.00272653,0.00292857,0.00313061,0.00333265,0.00353469,0.00373673,0.00393878,0.00414082,0.00434286,0.0045449,0.00474694,0.00494898,0.00515102,0.00535306,0.0055551,0.00575714,0.00595918,0.00616122,0.00636327,0.00656531,0.00676735,0.00696939,0.00717143,0.00737347,0.00757551,0.00777755,0.00797959,0.00818163,0.00838367,0.00858571,0.00878776,0.0089898,0.00919184,0.00939388,0.00959592,0.00979796,0.01
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
