35.0,51.0,37.0,38.0,47.0,56.0,48.0,46.0,86.0,102.0,86.0,88.0,96.0,85.0,95.0,77.0,83.0,80.0
96.0,142.0,100.0,105.0,125.0,123.0,122.0,95.0,267.0,269.0,207.0,229.0,277.0,215.0,229.0,262.0,217.0,220.0
172.0,232.0,167.0,163.0,191.0,210.0,203.0,168.0,433.0,445.0,400.0,392.0,453.0,404.0,416.0,418.0,390.0,394.0
267.0,321.0,265.0,235.0,287.0,321.0,288.0,251.0,591.0,571.0,500.0,506.0,666.0,556.0,548.0,533.0,537.0,526.0
349.0,447.0,321.0,346.0,338.0,365.0,342.0,304.0,710.0,748.0,657.0,658.0,794.0,666.0,663.0,666.0,683.0,639.0
373.0,507.0,417.0,419.0,426.0,474.0,437.0,400.0,858.0,885.0,783.0,739.0,934.0,832.0,815.0,795.0,755.0,757.0
493.0,588.0,484.0,493.0,549.0,582.0,535.0,489.0,1019.0,1040.0,963.0,957.0,1103.0,1007.0,1022.0,946.0,987.0,905.0
590.0,728.0,590.0,582.0,621.0,682.0,627.0,582.0,1209.0,1220.0,1076.0,1035.0,1284.0,1084.0,1133.0,1068.0,1095.0,1025.0
613.0,760.0,624.0,602.0,616.0,704.0,622.0,578.0,1272.0,1366.0,1158.0,1197.0,1364.0,1171.0,1245.0,1203.0,1192.0,1144.0
686.0,811.0,691.0,683.0,676.0,781.0,714.0,655.0,1399.0,1384.0,1274.0,1270.0,1465.0,1311.0,1358.0,1317.0,1306.0,1280.0
762.0,935.0,811.0,767.0,816.0,889.0,770.0,752.0,1582.0,1569.0,1392.0,1414.0,1637.0,1368.0,1459.0,1381.0,1412.0,1365.0
810.0,967.0,795.0,814.0,899.0,927.0,867.0,819.0,1626.0,1650.0,1474.0,1476.0,1774.0,1511.0,1647.0,1531.0,1496.0,1470.0
937.0,1093.0,919.0,954.0,960.0,955.0,933.0,903.0,1755.0,1753.0,1608.0,1651.0,1859.0,1672.0,1708.0,1644.0,1677.0,1590.0
974.0,1162.0,1007.0,987.0,999.0,1079.0,1021.0,958.0,1880.0,1916.0,1793.0,1788.0,1992.0,1828.0,1856.0,1787.0,1759.0,1683.0
1084.0,1286.0,1134.0,1108.0,1175.0,1186.0,1161.0,1088.0,2019.0,2056.0,1869.0,1874.0,2154.0,1909.0,1907.0,1910.0,1913.0,1854.0
1087.0,1267.0,1103.0,1104.0,1104.0,1237.0,1116.0,1046.0,2084.0,2140.0,1906.0,1912.0,2143.0,1864.0,2023.0,1992.0,1888.0,1869.0
1194.0,1422.0,1227.0,1190.0,1281.0,1371.0,1214.0,1219.0,2137.0,2261.0,2045.0,2031.0,2285.0,2066.0,2080.0,2158.0,2078.0,2039.0
1278.0,1422.0,1248.0,1284.0,1296.0,1408.0,1331.0,1241.0,2212.0,2370.0,2125.0,2150.0,2410.0,2169.0,2269.0,2131.0,2211.0,2130.0
1376.0,1575.0,1367.0,1345.0,1414.0,1488.0,1364.0,1286.0,2406.0,2472.0,2222.0,2195.0,2478.0,2279.0,2344.0,2242.0,2203.0,2163.0
1396.0,1558.0,1422.0,1354.0,1493.0,1515.0,1467.0,1412.0,2407.0,2499.0,2216.0,2257.0,2548.0,2309.0,2425.0,2322.0,2316.0,2268.0
1509.0,1688.0,1464.0,1480.0,1604.0,1658.0,1574.0,1470.0,2573.0,2636.0,2467.0,2421.0,2734.0,2551.0,2531.0,2473.0,2443.0,2378.0
1593.0,1746.0,1567.0,1574.0,1622.0,1641.0,1592.0,1516.0,2667.0,2663.0,2507.0,2524.0,2801.0,2530.0,2588.0,2539.0,2545.0,2497.0
1674.0,1822.0,1655.0,1667.0,1711.0,1774.0,1679.0,1646.0,2659.0,2794.0,2555.0,2580.0,2916.0,2706.0,2672.0,2692.0,2625.0,2541.0
1701.0,1903.0,1672.0,1705.0,1816.0,1855.0,1743.0,1654.0,2804.0,2918.0,2663.0,2710.0,2970.0,2752.0,2782.0,2729.0,2711.0,2622.0
1831.0,2024.0,1821.0,1876.0,1875.0,1945.0,1809.0,1800.0,2920.0,3030.0,2734.0,2830.0,3099.0,2788.0,2878.0,2827.0,2863.0,2779.0
1922.0,2017.0,1884.0,1850.0,1973.0,1973.0,1862.0,1826.0,3014.0,3123.0,2811.0,2823.0,3202.0,2890.0,2899.0,2863.0,2859.0,2783.0
2002.0,2158.0,1982.0,1945.0,2015.0,2128.0,2019.0,1985.0,3105.0,3213.0,2972.0,3018.0,3252.0,3020.0,3150.0,3084.0,3066.0,2983.0
2105.0,2263.0,2096.0,2065.0,2061.0,2143.0,2106.0,2027.0,3209.0,3201.0,2994.0,3067.0,3302.0,3042.0,3157.0,3110.0,3043.0,3038.0
2181.0,2283.0,2167.0,2144.0,2234.0,2249.0,2150.0,2165.0,3143.0,3220.0,3102.0,3069.0,3349.0,3188.0,3240.0,3106.0,3107.0,3076.0
2314.0,2493.0,2291.0,2289.0,2402.0,2437.0,2374.0,2309.0,3400.0,3535.0,3341.0,3239.0,3567.0,3260.0,3368.0,3262.0,3342.0,3303.0
2493.0,2535.0,2371.0,2388.0,2512.0,2520.0,2436.0,2347.0,3452.0,3548.0,3359.0,3339.0,3576.0,3346.0,3485.0,3393.0,3364.0,3344.0
2592.0,2797.0,2627.0,2599.0,2647.0,2701.0,2589.0,2561.0,3615.0,3731.0,3500.0,3510.0,3722.0,3576.0,3578.0,3620.0,3475.0,3488.0
2716.0,2782.0,2707.0,2790.0,2756.0,2864.0,2769.0,2693.0,3670.0,3718.0,3570.0,3578.0,3824.0,3602.0,3674.0,3611.0,3603.0,3536.0
2863.0,2924.0,2835.0,2868.0,2848.0,2947.0,2792.0,2851.0,3785.0,3843.0,3686.0,3794.0,3867.0,3690.0,3748.0,3697.0,3677.0,3595.0
3013.0,3126.0,3016.0,3069.0,3051.0,3077.0,2922.0,3035.0,3893.0,3941.0,3768.0,3802.0,4014.0,3844.0,3924.0,3837.0,3843.0,3836.0
3238.0,3290.0,3254.0,3267.0,3273.0,3363.0,3300.0,3150.0,3942.0,4050.0,3893.0,3979.0,4081.0,4015.0,4049.0,3962.0,3997.0,3916.0
3435.0,3548.0,3380.0,3501.0,3441.0,3495.0,3350.0,3373.0,4204.0,4242.0,4112.0,4089.0,4161.0,4054.0,4163.0,3986.0,4161.0,4039.0
3445.0,3583.0,3514.0,3430.0,3537.0,3543.0,3482.0,3488.0,4224.0,4293.0,4117.0,4174.0,4255.0,4169.0,4276.0,4177.0,4182.0,4038.0
3702.0,3863.0,3768.0,3760.0,3800.0,3697.0,3716.0,3710.0,4453.0,4325.0,4183.0,4256.0,4409.0,4392.0,4256.0,4283.0,4284.0,4235.0
3839.0,3956.0,3971.0,3992.0,3929.0,3866.0,3863.0,3886.0,4428.0,4463.0,4458.0,4429.0,4532.0,4496.0,4437.0,4343.0,4395.0,4284.0
