18,0.0505,0.0505,10000,0
18,0.0505526,0.0505526,10000,11
18,0.0506053,0.0506053,10000,22
18,0.0506579,0.0506579,10000,44
18,0.0507105,0.0507105,10000,117
18,0.0507632,0.0507632,10000,244
18,0.0508158,0.0508158,10000,470
18,0.0508684,0.0508684,10000,938
18,0.0509211,0.0509211,10000,1500
18,0.0509737,0.0509737,10000,2281
18,0.0510263,0.0510263,10000,3231
18,0.0510789,0.0510789,10000,3959
18,0.0511316,0.0511316,10000,4516
18,0.0511842,0.0511842,10000,4867
18,0.0512368,0.0512368,10000,5217
18,0.0512895,0.0512895,10000,5182
18,0.0513421,0.0513421,10000,5156
18,0.0513947,0.0513947,10000,5197
18,0.0514474,0.0514474,10000,5287
18,0.0515,0.0515,10000,5207
