p,pfail,err
0.0255263,0.010889564417423303,0.0006563703522305927
0.0256316,0.01987920483180673,0.0008827965273459815
0.0257368,0.03407863685452582,0.0011474487653223412
0.0258421,0.05701771929122835,0.0014664862549116399
0.0259474,0.08985640574377025,0.0018086344122806453
0.0260526,0.13223471061157555,0.002142373470307753
0.0261579,0.18618255269789208,0.002461808678730482
0.0262632,0.2530698772049118,0.0027496760081017046
0.0263684,0.31990720371185155,0.0029499686941377467
0.0264737,0.3814047438102476,0.0030719747927361626
0.026579,0.4315127394904204,0.003132409188854908
0.0266842,0.46673133074677015,0.0031552067464209474
0.0267895,0.4911603535858566,0.0031617201911409293
0.0268947,0.5053097876084957,0.003162036101522216
0.027,0.5114395424183033,0.0031613866736200412
