18,0.025,0.025,10000,1124
18,0.0251053,0.0251053,10000,1230
18,0.0252105,0.0252105,10000,1385
18,0.0253158,0.0253158,10000,1617
18,0.0254211,0.0254211,10000,1731
18,0.0255263,0.0255263,10000,2060
18,0.0256316,0.0256316,10000,2263
18,0.0257368,0.0257368,10000,2474
18,0.0258421,0.0258421,10000,2700
18,0.0259474,0.0259474,10000,2891
18,0.0260526,0.0260526,10000,3222
18,0.0261579,0.0261579,10000,3441
18,0.0262632,0.0262632,10000,3655
18,0.0263684,0.0263684,10000,3980
18,0.0264737,0.0264737,10000,4069
18,0.026579,0.026579,10000,4332
18,0.0266842,0.0266842,10000,4354
18,0.0267895,0.0267895,10000,4735
18,0.0268947,0.0268947,10000,4744
18,0.027,0.027,10000,4917
