18,0.025,0.025,10000,2
18,0.0251053,0.0251053,10000,13
18,0.0252105,0.0252105,10000,8
18,0.0253158,0.0253158,10000,35
18,0.0254211,0.0254211,10000,63
18,0.0255263,0.0255263,10000,111
18,0.0256316,0.0256316,10000,222
18,0.0257368,0.0257368,10000,354
18,0.0258421,0.0258421,10000,550
18,0.0259474,0.0259474,10000,861
18,0.0260526,0.0260526,10000,1342
18,0.0261579,0.0261579,10000,1923
18,0.0262632,0.0262632,10000,2588
18,0.0263684,0.0263684,10000,3143
18,0.0264737,0.0264737,10000,3730
18,0.026579,0.026579,10000,4289
18,0.0266842,0.0266842,10000,4627
18,0.0267895,0.0267895,10000,4889
18,0.0268947,0.0268947,10000,5054
18,0.027,0.027,10000,5128
