32,0.02,0.02,10000,0
32,0.0205263,0.0205263,10000,0
32,0.0210526,0.0210526,10000,0
32,0.0215789,0.0215789,10000,0
32,0.0221053,0.0221053,10000,0
32,0.0226316,0.0226316,10000,0
32,0.0231579,0.0231579,10000,0
32,0.0236842,0.0236842,10000,0
32,0.0242105,0.0242105,10000,0
32,0.0247368,0.0247368,10000,0
32,0.0252632,0.0252632,10000,0
32,0.0257895,0.0257895,10000,131
32,0.0263158,0.0263158,10000,3841
32,0.0268421,0.0268421,10000,5108
32,0.0273684,0.0273684,10000,5088
32,0.0278947,0.0278947,10000,5157
32,0.0284211,0.0284211,10000,5101
32,0.0289474,0.0289474,10000,5187
32,0.0294737,0.0294737,10000,5221
32,0.03,0.03,10000,5195
