14,0.0551842,0.0551842,10000,4986
14,0.0552632,0.0552632,10000,4976
14,0.0553421,0.0553421,10000,5044
14,0.0554211,0.0554211,10000,5156
14,0.0555,0.0555,10000,5126
14,0.054,0.054,10000,311
14,0.0540789,0.0540789,10000,376
14,0.0541579,0.0541579,10000,575
14,0.0542368,0.0542368,10000,705
14,0.0543158,0.0543158,10000,945
14,0.0547895,0.0547895,10000,3509
14,0.0548684,0.0548684,10000,3976
14,0.0549474,0.0549474,10000,4333
14,0.0550263,0.0550263,10000,4676
14,0.0551053,0.0551053,10000,4891
14,0.0543947,0.0543947,10000,1340
14,0.0544737,0.0544737,10000,1682
14,0.0545526,0.0545526,10000,2076
14,0.0546316,0.0546316,10000,2536
14,0.0547105,0.0547105,10000,3028
