p,pfail,err
0.045,0.00019992003198720512,0.0002827013575563097
0.0455263,0.00019992003198720512,0.0002827013575563097
0.0460526,0.00019992003198720512,0.0002827013575563097
0.0465789,0.00019992003198720512,0.0002827013575563097
0.0471053,0.00019992003198720512,0.0002827013575563097
0.0476316,0.00019992003198720512,0.0002827013575563097
0.0481579,0.00019992003198720512,0.0002827013575563097
0.0486842,0.00019992003198720512,0.0002827013575563097
0.0492105,0.00019992003198720512,0.0002827013575563097
0.0497368,0.00019992003198720512,0.0002827013575563097
0.0502632,0.00019992003198720512,0.0002827013575563097
0.0507895,0.00019992003198720512,0.0002827013575563097
0.0513158,0.00039984006397441024,0.0003997601199440252
0.0518421,0.03348660535785686,0.0035973496741232205
0.0523684,0.34086365453818473,0.009478096628276436
0.0528947,0.5120951619352259,0.009995074897879383
0.0534211,0.5253898440623751,0.009985101973581751
0.0539474,0.522890843662535,0.009987517384673895
0.0544737,0.5259896041583366,0.009984484974909398
0.055,0.5252898840463814,0.009985203402593849
