32,0.0001,0,10000,0
32,0.000621053,0,10000,0
32,0.00114211,0,10000,4
32,0.00166316,0,10000,118
32,0.00218421,0,10000,467
32,0.00270526,0,10000,1032
32,0.00322631,0,10000,1959
32,0.00374737,0,10000,2911
32,0.00426842,0,10000,3821
32,0.00478947,0,10000,4464
32,0.00531053,0,10000,4817
32,0.00583158,0,10000,5144
32,0.00635263,0,10000,5169
32,0.00687369,0,10000,5114
32,0.00739474,0,10000,5147
32,0.00791579,0,10000,5162
32,0.00843684,0,10000,5100
32,0.00895789,0,10000,5086
32,0.00947895,0,10000,5168
32,0.01,0,10000,5199
