32,0.046,0.046,10000,1050
32,0.0460444,0.0460444,10000,1302
32,0.0460889,0.0460889,10000,1453
32,0.0461333,0.0461333,10000,1696
32,0.0461778,0.0461778,10000,2103
32,0.0462222,0.0462222,10000,2339
32,0.0462667,0.0462667,10000,2607
32,0.0463111,0.0463111,10000,2891
32,0.0463556,0.0463556,10000,3248
32,0.0464,0.0464,10000,3511
